artist,album,track,overall_loudness,spectral_energy,dissonance,pitch_salience,bpm,beat_loudness,danceability,tuning_frequency,avg.valence,avg.arousal,aggressive,happy,party,relaxed,sad,acoustic,electric,instrumental,timbreBright,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
Manchester Orchestra,A Black Mile To The Surface,The Parts,-16.1173324585,0.00962408259511,0.403787851334,0.474824547768,96.9612503052,0.0123256882653,0.839914321899,440,12.3140252,11.6922854,0.22578102,0.03243861,1.971261,0.056025353,0.7244347,0.6831461000000001,0.8857484600000001,0.48945238,0.4836696,185,78.96,76.59,82.38,2.35,92.5,5.41,91.89,82.7,54.59,17.3,16.22,5.95,0,9.73,0,0,1.08,15.68,4.86,0.54,17.3,4.32,2.16,3.78,0.54,22.7,1.62,8.65,1.08,0,0.54,0.54,21.08,0,21.08,7.03,0,6.49,1.62,0,7.57,0,2.7,0,2.7,2.16,0,2.16,1.08,0.54,0.54,0,13.51,2.16,0,0,0,0,1.08,10.81,0,0,0,0.54,0,0,0,0,0.54,0,0,0.54,0,0,2.7,0,0,0,0,0,0,0.54,0,0,5.95,0,0,0,0,0,0,0.54,10.81,11.89,1.08,1.62,6.49,2.16,0.54,0.54,1.08,2.7,2.16,0.54,1.08,0,1.08,0,0,9.73,0,5.95,0.54,0,3.24,0,0
Manchester Orchestra,A Black Mile To The Surface,The Silence,-10.1024503708,0.026757825166,0.457625240088,0.501701712608,67.1476821899,0.0385241769254,1.01539814472,441.527557373,12.180224899999999,11.7795667,0.86425114,0.011121264,1.96442126,0.12759463799999998,1.54332234,0.19551961599999998,1.73402434,0.212405954,0.4654235,345,2.46,60.74,99,20.23,69,13.33,93.91,82.03,67.25,24.64,20.29,10.43,0,9.86,0,0,4.35,11.3,4.06,0.58,10.14,13.04,9.57,4.93,4.64,25.22,5.22,2.61,1.45,0.58,0.29,0.58,17.68,3.77,13.33,4.64,2.03,2.9,0.87,0.87,2.9,0.29,5.22,2.32,2.32,2.32,0.58,1.16,0,0,0.29,0,12.75,1.16,0,0,0,0.29,0.29,11.59,0.87,0.29,0.29,0.29,0,0,0,0,0.87,0,0,0.87,0,0,1.45,0.58,0.58,0,0,0,0,0,0.29,1.74,0.58,1.45,0,0,0,0,0.29,1.74,8.7,17.97,0.87,1.16,12.75,2.9,0.87,0.29,2.03,6.67,7.83,0.58,0.29,0.29,0,0,0,11.88,0,4.06,1.16,0,3.19,3.48,0
Manchester Orchestra,A Black Mile To The Surface,The Sunshine,-14.4423551559,0.0493421889842,0.444738417864,0.514325678349,83.9799041748,0.0614744387567,1.22174417973,434.193115234,13.0727642,12.0408859,0.18928383,0.012527394,1.98952214,0.075855602,1.16374236,0.37457207,1.77501153,0.32457984,0.48139623,104,1,4.48,92.26,65.7,104,25,96.15,90.38,77.88,29.81,21.15,13.46,0,7.69,0,0,8.65,12.5,3.85,0,7.69,20.19,23.08,4.81,6.73,26.92,18.27,0,0,0,0,0,17.31,0,17.31,5.77,0,0.96,8.65,5.77,5.77,0,2.88,2.88,0,0,0,0,0,0,0,0,9.62,2.88,2.88,0,0,0,0,8.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,1.92,0,0,0,0,0,3.85,0,0,0,0,0,0,0,1.92,1.92,20.19,0,25,0,18.27,6.73,0,32.69,0,6.73,0,0,18.27,7.69,0
Manchester Orchestra,A Black Mile To The Surface,The Wolf,-8.85361671448,0.0341105125844,0.470865428448,0.542520046234,128.078659058,0.0393399707973,0.94842684269,434.193115234,13.400939399999999,12.221494499999999,1.07741371,0.013705056,1.9674699900000001,0.4365793,1.6570375,0.16056081800000002,1.8135577299999999,0.3081522,0.46676025,400,33.31,77.79,74.51,8.55,57.14,11,92,76,62.5,19,12.75,4.25,2,6,0,0.5,6.25,16,8.75,0.5,14.25,10,7.5,4.75,4,21.25,1.75,3.75,5.25,2,2,2,14.5,2.5,12,2.75,1,3,2,1,2.25,0,3.75,1.25,2.5,1.5,0.5,1,0,0.25,0.25,0,13.25,3.75,0,0,0,1,2.25,9.25,0,0,0.25,0,0.25,0,0,0.25,2,0.25,0.25,0.5,0.5,0.5,3.25,0.5,0.25,0,0.25,0,0,0.5,0.5,0.25,0.75,0.5,0,0.25,0,0,1,0.5,7.25,15,1,3,8.75,2.5,0.5,0.5,3.75,5.5,5.25,2.75,0.5,0.5,0,0,0,14.5,0.75,3.25,1.25,0,5.5,3.75,0
Manchester Orchestra,Cope (Deluxe Version),After The Scripture,-12.5027666092,0.0110812969506,0.424890011549,0.539689481258,99.1450653076,0.0131555302069,0.901080429554,442.804626465,11.9661203,11.4309627,0.50365443,0.036956148999999994,1.9650192400000002,0.073016612,1.03024557,0.5260579,1.14026213,0.46598501000000003,0.4738461,163,28.82,68.7,94.62,1.65,163,9.82,88.96,69.94,57.06,22.7,15.34,6.75,4.29,3.68,0.61,0,7.36,16.56,9.82,0,9.82,6.13,5.52,4.91,4.29,16.56,2.45,0.61,6.13,4.91,0.61,0.61,11.66,1.23,10.43,2.45,0.61,4.29,0.61,0,3.68,0.61,7.36,1.23,4.29,4.91,0.61,2.45,0,0,0,0,12.88,1.84,0,0,0,0.61,0.61,11.66,0.61,0,1.84,0,0,0,0,0,4.29,0.61,0.61,1.23,0,1.84,4.91,2.45,1.84,0,0,0,0,0,0.61,0,1.84,1.23,0,0,0.61,0,2.45,0,4.91,18.4,0,3.68,9.82,2.45,0,3.07,5.52,7.36,4.29,3.68,0,0,0,0,0,7.36,0,0,0,0,7.36,0,0
Manchester Orchestra,Cope (Deluxe Version),All That I Really Wanted,-6.70534276962,0.0376930348575,0.466408371925,0.542463600636,162.376998901,0.0412232503295,1.17481684685,440.508636475,13.068809300000002,12.2162677,0.9783160099999999,0.022259727,1.9678673,0.27513197,1.6127435,0.193304796,1.87575906,0.36643947,0.4670928,207,5.89,37.29,77.17,33.75,207,3.86,97.58,87.44,71.98,28.5,16.91,10.14,0.48,6.28,0,0,11.59,17.39,3.38,0,13.53,13.04,7.73,2.42,2.42,27.54,0.97,7.73,0.97,0.48,0,0.48,24.15,9.18,14.98,2.42,2.42,3.86,0,3.38,0.97,0,3.38,1.93,0.97,0,0,0,0,0,0,0.48,7.73,0.97,0,0,0.97,0,0,6.76,0,0,0,0,0,0,0,0,0.97,0,0,0,0.97,0,1.93,0,0,0,0,0.48,0,0.97,0,0.97,2.9,0,0,0,0,0,0.48,0,8.7,9.66,0,2.9,4.83,0.48,0,0.48,4.83,9.18,5.31,1.45,0,0,0,0,0,3.86,0,0.48,0,0,3.38,0,0
Manchester Orchestra,Cope (Deluxe Version),Choose You,-6.6837387085,0.0323379039764,0.473124444485,0.562359511852,155.547668457,0.0349165759981,1.0023111105,440.763122559,13.396015899999998,12.690751500000001,1.17850592,0.01412083,1.96312586,0.46574881,1.57843985,0.16011448,1.8206275299999999,0.45789157599999997,0.45944735,193,4.57,28.65,97.01,6.69,193,7.77,92.23,79.27,68.39,26.94,23.83,12.44,0.52,9.33,1.04,0,3.11,12.95,9.33,0,10.88,13.99,2.07,4.66,11.4,23.32,1.04,1.04,5.18,0.52,3.63,1.04,11.92,1.04,9.84,6.22,0.52,0,0,0.52,2.07,0,2.59,0.52,2.07,0.52,0,0.52,0,0,0.52,0,17.1,3.11,0,0,0,0,1.55,13.99,0,0,0,3.63,1.55,0,0.52,1.04,2.07,0,0.52,0,0.52,1.04,0,0,0,0,0,0,0,0,0,0.52,0,0,0.52,0,0,0,0,2.59,8.29,8.29,0,1.55,5.7,0.52,0,0,1.55,6.22,8.81,3.63,0,0,0,0,0,18.13,0,7.77,0,0,10.36,0,0
Manchester Orchestra,Cope (Deluxe Version),Cope,-8.22123241425,0.0363683439791,0.462917506695,0.495662242174,138.120162964,0.0421014912426,1.0893689394,441.272583008,12.5151699,11.9651595,1.09004981,0.014971155,1.9343773,0.21131360999999999,1.62189704,0.135278485,1.8710047,0.368015975,0.45765918,165,8.65,14.16,99,28.32,82.5,8.48,96.97,84.24,64.85,24.24,13.94,9.09,2.42,1.82,0,0.61,10.3,14.55,5.45,1.21,11.52,9.7,7.88,7.27,2.42,26.67,2.42,3.64,2.42,2.42,0,0,18.18,4.24,13.94,3.03,1.21,3.64,4.24,0.61,3.03,0.61,4.24,2.42,1.82,3.03,2.42,0.61,0,0,0.61,0,6.06,1.21,0.61,0,0.61,0,0,4.85,0,0,0,0,0,0,0,0,1.21,0,0.61,0,0.61,0,1.21,0.61,0,0,0.61,0,0,0,0,0,3.03,0,0.61,0,0,0,0.61,0,10.3,19.39,1.82,5.45,15.76,3.03,0,0,5.45,2.42,8.48,3.64,0,0,0,0,0,7.27,1.82,1.82,0,0,3.64,0,0
Manchester Orchestra,Cope (Deluxe Version),Every Stone,-6.6929397583,0.0408707782626,0.465430736542,0.589655637741,117.395324707,0.0447221957147,1.04449188709,441.017791748,13.3378217,12.770301200000002,1.07240234,0.018453908,1.94582433,0.46378745,1.6024753999999999,0.172263937,1.85994006,0.50833557,0.46720654,141,5.56,44.25,99,53.17,141,4.26,94.33,87.94,68.09,24.11,11.35,4.26,0.71,5.67,0,0,12.77,7.8,3.55,0,18.44,19.86,5.67,4.26,5.67,39.72,0,2.84,1.42,0.71,0,0.71,19.86,6.38,13.48,2.13,2.13,2.13,4.96,0,4.26,0,2.13,2.13,0,0,0,0,0,0,0,0,12.77,3.55,0.71,0.71,0,0,1.42,8.51,0,0,0,0,0,0,0,0,1.42,0,0,0.71,0.71,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0.71,2.84,28.37,0,12.06,16.31,0,0,0,3.55,15.6,15.6,1.42,0,0,0,0,0,21.99,0,7.8,0,0,14.18,0,0
Manchester Orchestra,Cope (Deluxe Version),Girl Harbor,-6.47634124756,0.0442383550107,0.457797318697,0.506324708462,155.333694458,0.0493497364223,1.21108913422,441.017791748,13.290659699999999,12.030215300000002,0.83466666,0.016504093,1.9826735000000002,0.238393316,1.4927853,0.300383168,1.7952183000000002,0.630803173,0.48075652,237,4,18.76,91.65,20.23,237,8.86,97.89,83.97,64.98,26.58,21.52,13.08,0,7.59,0.42,0.42,5.06,10.55,4.22,0,11.39,8.86,7.59,6.75,5.49,24.89,5.06,3.38,1.69,1.27,0.42,0,23.63,2.53,20.25,7.17,1.27,5.49,1.27,0.84,3.38,0,1.69,0.84,0.84,0.84,0,0.84,0.42,0,0,0,16.88,6.33,0.84,0,0,0,5.06,10.13,0,0.42,0.42,0.42,0,0,0,0,0.84,0,0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,1.69,2.95,0,0.42,0,0,0,0,1.69,10.97,7.59,0.42,0.84,4.22,0.84,0.84,0.42,2.95,1.27,8.44,0,0,0,0,0,0,6.33,0,1.27,0,0,5.06,0,0
Manchester Orchestra,Cope (Deluxe Version),Indentions,-7.7835187912,0.0378205999732,0.448848843575,0.5276491642,123.039764404,0.0426797419786,1.06584596634,440,13.16272,12.3425002,1.10168,0.014368236,1.9047722,0.272197586,1.6896705,0.090622645,1.9051527,0.58813171,0.46528065,88,14.21,1.08,99,NA,29.33,19.32,90.91,72.73,55.68,22.73,15.91,12.5,0,2.27,0,1.14,6.82,7.95,4.55,0,10.23,11.36,3.41,0,7.95,25,2.27,4.55,3.41,0,1.14,2.27,18.18,3.41,14.77,4.55,5.68,1.14,3.41,1.14,0,0,0,0,0,0,0,0,0,0,0,0,5.68,1.14,0,0,0,0,1.14,4.55,0,0,0,0,0,0,0,0,3.41,0,0,0,0,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,13.64,1.14,5.68,5.68,2.27,0,0,5.68,4.55,4.55,6.82,0,0,0,0,0,18.18,3.41,0,1.14,0,9.09,4.55,0
